document_id,offsets,text,type,db_ids,split,deabbreviated_text,mention_id,limited_contextualized_mention
9083764,"[[1651, 1654]]",SJS,['Modifier'],['OMIM:255800'],validation,Schwartz-Jampel syndrome,9083764.22,evidence against linkage to chromosome 1p36-34. CONCLUSIONS SJS is clinically and radiologically heterogeneous. The causes of heterogeneity are not known yet but are likely to include both different mutations at the [ENTITY_START] SJS locus [ENTITY_END] on chromosome 1 and the presence of a second SJS locus. A tentative clinico-radiological classification can be useful for the characterization of patients and the development of genotype-phenotype correlations..
9083764,"[[1706, 1709]]",SJS,['Modifier'],['OMIM:255800'],validation,Schwartz-Jampel syndrome,9083764.23,radiologically heterogeneous. The causes of heterogeneity are not known yet but are likely to include both different mutations at the SJS locus on chromosome 1 and the presence of a second [ENTITY_START] SJS locus. [ENTITY_END] A tentative clinico-radiological classification can be useful for the characterization of patients and the development of genotype-phenotype correlations..
9090524,"[[132, 145]]",kidney cancer,['SpecificDisease'],['MESH:D007680'],validation,kidney cancer,9090524.1,"A clinical overview of WT1 gene mutations. Mutations in the WT1 gene were anticipated to explain the genetic basis of the childhood [ENTITY_START] kidney cancer, [ENTITY_END] Wilms tumour (WT). Six years on, we review 100 reports of intragenic WT1 mutations and examine the accompanying clinical phenotypes. While only 5% of sporadic Wilms tumours have intragenic WT1 mutations,"
9090524,"[[147, 159]]",Wilms tumour,['SpecificDisease'],['MESH:D009396'],validation,Wilms tumour,9090524.2,"A clinical overview of WT1 gene mutations. Mutations in the WT1 gene were anticipated to explain the genetic basis of the childhood kidney cancer, [ENTITY_START] Wilms tumour [ENTITY_END] (WT). Six years on, we review 100 reports of intragenic WT1 mutations and examine the accompanying clinical phenotypes. While only 5% of sporadic Wilms tumours have intragenic WT1 mutations, > 90%"
9090524,"[[161, 163]]",WT,['SpecificDisease'],['MESH:D009396'],validation,Wilms tumour,9090524.3,"A clinical overview of WT1 gene mutations. Mutations in the WT1 gene were anticipated to explain the genetic basis of the childhood kidney cancer, Wilms tumour [ENTITY_START] (WT). [ENTITY_END] Six years on, we review 100 reports of intragenic WT1 mutations and examine the accompanying clinical phenotypes. While only 5% of sporadic Wilms tumours have intragenic WT1 mutations, > 90% of"
9090524,"[[297, 319]]",sporadic Wilms tumours,['SpecificDisease'],['MESH:D009396'],validation,sporadic Wilms tumours,9090524.4,"basis of the childhood kidney cancer, Wilms tumour (WT). Six years on, we review 100 reports of intragenic WT1 mutations and examine the accompanying clinical phenotypes. While only 5% of [ENTITY_START] sporadic Wilms tumours [ENTITY_END] have intragenic WT1 mutations, > 90% of patients with the Denys-Drash syndrome (renal nephropathy, gonadal anomaly, predisposition to WT) carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported"
9090524,"[[378, 398]]",Denys-Drash syndrome,['SpecificDisease'],['MESH:D030321'],validation,Denys-Drash syndrome,9090524.5,"we review 100 reports of intragenic WT1 mutations and examine the accompanying clinical phenotypes. While only 5% of sporadic Wilms tumours have intragenic WT1 mutations, > 90% of patients with the [ENTITY_START] Denys-Drash syndrome [ENTITY_END] (renal nephropathy, gonadal anomaly, predisposition to WT) carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported in juvenile granulosa cell tumour, non-asbestos related mesothelioma, desmoplastic small round cell tumour"
9090524,"[[400, 417]]",renal nephropathy,['DiseaseClass'],['MESH:D007674'],validation,renal nephropathy,9090524.6,"100 reports of intragenic WT1 mutations and examine the accompanying clinical phenotypes. While only 5% of sporadic Wilms tumours have intragenic WT1 mutations, > 90% of patients with the Denys-Drash syndrome [ENTITY_START] (renal nephropathy, [ENTITY_END] gonadal anomaly, predisposition to WT) carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported in juvenile granulosa cell tumour, non-asbestos related mesothelioma, desmoplastic small round cell tumour and, most"
9090524,"[[419, 434]]",gonadal anomaly,['DiseaseClass'],['MESH:D006059'],validation,gonadal anomaly,9090524.7,"of intragenic WT1 mutations and examine the accompanying clinical phenotypes. While only 5% of sporadic Wilms tumours have intragenic WT1 mutations, > 90% of patients with the Denys-Drash syndrome (renal nephropathy, [ENTITY_START] gonadal anomaly, [ENTITY_END] predisposition to WT) carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported in juvenile granulosa cell tumour, non-asbestos related mesothelioma, desmoplastic small round cell tumour and, most recently, acute"
9090524,"[[436, 456]]",predisposition to WT,['DiseaseClass'],['MESH:D020022'],validation,predisposition to WT,9090524.8,"mutations and examine the accompanying clinical phenotypes. While only 5% of sporadic Wilms tumours have intragenic WT1 mutations, > 90% of patients with the Denys-Drash syndrome (renal nephropathy, gonadal anomaly, [ENTITY_START] predisposition to WT) [ENTITY_END] carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported in juvenile granulosa cell tumour, non-asbestos related mesothelioma, desmoplastic small round cell tumour and, most recently, acute myeloid leukemia.."
9090524,"[[546, 576]]",juvenile granulosa cell tumour,['SpecificDisease'],['MESH:D006106'],validation,juvenile granulosa cell tumour,9090524.9,"intragenic WT1 mutations, > 90% of patients with the Denys-Drash syndrome (renal nephropathy, gonadal anomaly, predisposition to WT) carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported in [ENTITY_START] juvenile granulosa cell tumour, [ENTITY_END] non-asbestos related mesothelioma, desmoplastic small round cell tumour and, most recently, acute myeloid leukemia.."
9090524,"[[578, 611]]",non-asbestos related mesothelioma,['SpecificDisease'],['MESH:D008654'],validation,non-asbestos related mesothelioma,9090524.10,"90% of patients with the Denys-Drash syndrome (renal nephropathy, gonadal anomaly, predisposition to WT) carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported in juvenile granulosa cell tumour, [ENTITY_START] non-asbestos related mesothelioma, [ENTITY_END] desmoplastic small round cell tumour and, most recently, acute myeloid leukemia.."
9090524,"[[613, 649]]",desmoplastic small round cell tumour,['SpecificDisease'],['MESH:D058405'],validation,desmoplastic small round cell tumour,9090524.11,"the Denys-Drash syndrome (renal nephropathy, gonadal anomaly, predisposition to WT) carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported in juvenile granulosa cell tumour, non-asbestos related mesothelioma, [ENTITY_START] desmoplastic small round cell tumour [ENTITY_END] and, most recently, acute myeloid leukemia.."
9090524,"[[670, 692]]",acute myeloid leukemia,['SpecificDisease'],['MESH:D015470'],validation,acute myeloid leukemia,9090524.12,"predisposition to WT) carry constitutional intragenic WT1 mutations. WT1 mutations have also been reported in juvenile granulosa cell tumour, non-asbestos related mesothelioma, desmoplastic small round cell tumour and, most recently, [ENTITY_START] acute myeloid leukemia.. [ENTITY_END]"
9122265,"[[14, 51]]",autosomal dominant myotonia congenita,['SpecificDisease'],['OMIM:160800'],validation,autosomal dominant myotonia congenita,9122265.1,"A mutation in [ENTITY_START] autosomal dominant myotonia congenita [ENTITY_END] affects pore properties of the muscle chloride channel. Autosomal dominant myotonia congenita is an inherited disorder of skeletal muscle caused by mutations in a voltage-gated Cl- channel gene (CLCN1, 7q35)."
9122265,"[[108, 145]]",Autosomal dominant myotonia congenita,['SpecificDisease'],['OMIM:160800'],validation,Autosomal dominant myotonia congenita,9122265.2,"A mutation in autosomal dominant myotonia congenita affects pore properties of the muscle chloride channel. [ENTITY_START] Autosomal dominant myotonia congenita [ENTITY_END] is an inherited disorder of skeletal muscle caused by mutations in a voltage-gated Cl- channel gene (CLCN1, 7q35). Here, we report that a mutation predicting the substitution of Gly 230"
9122265,"[[152, 189]]",inherited disorder of skeletal muscle,['DiseaseClass'],"['MESH:D009135', 'MESH:D030342']",validation,inherited disorder of skeletal muscle,9122265.3,"A mutation in autosomal dominant myotonia congenita affects pore properties of the muscle chloride channel. Autosomal dominant myotonia congenita is an [ENTITY_START] inherited disorder of skeletal muscle [ENTITY_END] caused by mutations in a voltage-gated Cl- channel gene (CLCN1, 7q35). Here, we report that a mutation predicting the substitution of Gly 230 by glutamic acid (G230E) between segments"
9138149,"[[55, 63]]",aniridia,['SpecificDisease'],['MESH:D015783'],validation,aniridia,9138149.1,"The incidence of PAX6 mutation in patients with simple [ENTITY_START] aniridia: [ENTITY_END] an evaluation of mutation detection in 12 cases. Twelve aniridia patients, five with a family history and seven presumed to be sporadic, were exhaustively screened in order to test what proportion"
9138149,"[[121, 129]]",aniridia,['Modifier'],['MESH:D015783'],validation,aniridia,9138149.2,"The incidence of PAX6 mutation in patients with simple aniridia: an evaluation of mutation detection in 12 cases. Twelve [ENTITY_START] aniridia [ENTITY_END] patients, five with a family history and seven presumed to be sporadic, were exhaustively screened in order to test what proportion of people with aniridia, uncomplicated by associated anomalies, carry mutations"
9138149,"[[277, 285]]",aniridia,['SpecificDisease'],['MESH:D015783'],validation,aniridia,9138149.3,"mutation detection in 12 cases. Twelve aniridia patients, five with a family history and seven presumed to be sporadic, were exhaustively screened in order to test what proportion of people with [ENTITY_START] aniridia, [ENTITY_END] uncomplicated by associated anomalies, carry mutations in the human PAX6 gene. Mutations were detected in 90% of the cases. Three mutation detection techniques were used to determine if one method was"
9144439,"[[95, 130]]",insulin-dependent diabetes mellitus,['SpecificDisease'],['OMIM:125852'],validation,insulin-dependent diabetes mellitus,9144439.1,"Insulin gene region contributes to genetic susceptibility to, but may not to low incidence of, [ENTITY_START] insulin-dependent diabetes mellitus [ENTITY_END] in Japanese. In the Caucasian population, it has been demonstrated that the insulin gene (INS) region contains the insulin-dependent diabetes mellitus locus (IDDM2). In the Japanese population, however, there has"
9144439,"[[246, 281]]",insulin-dependent diabetes mellitus,['Modifier'],['OMIM:125852'],validation,insulin-dependent diabetes mellitus,9144439.2,"susceptibility to, but may not to low incidence of, insulin-dependent diabetes mellitus in Japanese. In the Caucasian population, it has been demonstrated that the insulin gene (INS) region contains the [ENTITY_START] insulin-dependent diabetes mellitus [ENTITY_END] locus (IDDM2). In the Japanese population, however, there has been no report demonstrating the contribution of IDDM2 to the pathogenesis of IDDM. We conducted an association study of IDDM in"
